id,way,df1,df2,f stat,f_crit,pvalue,alpha,Reject
ANOVA,1,48,147,87.84649013351937,1.4441595126823241,1.1102230246251565e-16,0.05,True


id,Test,Group 1,Group 2,Size 1,Size 2,muDiff,t stat,pvalue,tails,DF,alpha
,,dmso20 m,_1rdn20 m,4,4,0.37001113053582707,2.3990188194254793,0.017692175726027104,,,
,,dmso20 m,10rdn20 m,4,4,-0.06140611733437762,-0.398135134204448,0.6911082074000403,,,
,,dmso20 m,01soq20 m,4,4,0.7729167038369099,5.011313350676395,1.5321783006783107e-06,,,
,,dmso20 m,_1soq20 m,4,4,0.475983642566706,3.0861063952389727,0.002424037025669401,,,
,,dmso20 m,10soq20 m,4,4,0.635535236575387,4.120581428846366,6.287384611614044e-05,,,
,,01rdn0 min,01rdn2.5 m,4,4,-2.697860335129715,-17.491954111718353,0.0,,,
,,01rdn0 min,01rdn5 m,4,4,-2.245258311811634,-14.557445709017772,0.0,,,
,,01rdn0 min,01rdn7.5 m,4,4,-1.638755663855308,-10.625101121514268,0.0,,,
,,01rdn0 min,01rdn10 m,4,4,-1.4995312745684066,-9.72242035745559,0.0,,,
,,01rdn0 min,01rdn15 m,4,4,-0.5445001175779642,-3.5303425260674435,0.0005545374595985475,,,
,,01rdn0 min,01rdn20 m,4,4,0.05853543138534437,0.37952264109804346,0.7048474978264321,,,
,,01rdn0 min,_1rdn0 min,4,4,0.000827330054383539,0.005364109905202527,0.9957273527218802,,,
,,01rdn0 min,10rdn0 min,4,4,0.005124819810009047,0.03322748467747991,0.9735382546911042,,,
,,01rdn0 min,01soq0 min,4,4,5.700303684158471e-05,0.00036958714714698134,0.9997056132080917,,,
,,01rdn0 min,_1soq0 min,4,4,0.002201746065321588,0.01427532798446734,0.9886296792576867,,,
,,01rdn0 min,10soq0 min,4,4,0.0008395131163664238,0.0054431004883583435,0.9956644353740431,,,
,,01rdn2.5 m,01rdn5 m,4,4,0.45260202331808097,2.93450840270058,0.003877589323727948,,,
,,01rdn2.5 m,01rdn7.5 m,4,4,1.0591046712744068,6.866852990204084,1.7191736922939072e-10,,,
,,01rdn2.5 m,01rdn10 m,4,4,1.1983290605613082,7.769533754262761,1.248334768888526e-12,,,
,,01rdn2.5 m,01rdn15 m,4,4,2.1533602175517506,13.961611585650909,0.0,,,
,,01rdn2.5 m,01rdn20 m,4,4,2.7563957665150594,17.871476752816395,0.0,,,
,,01rdn2.5 m,_1rdn2.5 m,4,4,-0.0706500024126866,-0.45806915358206873,0.6475791698890063,,,
,,01rdn2.5 m,_1rdn5 m,4,4,0.21354329310693254,1.3845377521042395,0.16829187583494942,,,
,,01rdn2.5 m,_1rdn7.5 m,4,4,0.7887256945169918,5.113813148730351,9.693865057336382e-07,,,
,,01rdn2.5 m,_1rdn15 m,4,4,1.756322849199167,11.387364380401534,0.0,,,
,,01rdn2.5 m,10rdn2.5 m,4,4,-0.30155406781614635,-1.9551678964835746,0.052460057945405314,,,
,,01rdn2.5 m,10rdn5 m,4,4,-0.19062769744492947,-1.2359612885479163,0.2184443213754086,,,
,,01rdn2.5 m,10rdn7.5 m,4,4,0.22146206192187945,1.435880195198388,0.15316099979258135,,,
,,01rdn2.5 m,10rdn15 m,4,4,1.6306093721726258,10.572283502144325,0.0,,,
,,01rdn2.5 m,01soq2.5 m,4,4,0.062215352562575266,0.4033819237779856,0.6872534134822836,,,
,,01rdn2.5 m,01soq5 m,4,4,0.5273582828365395,3.419201047472984,0.0008129824335316727,,,
,,01rdn2.5 m,01soq7.5 m,4,4,1.2790782558058231,8.293082434445767,6.439293542825908e-14,,,
,,01rdn2.5 m,01soq15 m,4,4,2.0803996041519954,13.488561263166375,0.0,,,
,,01rdn2.5 m,_1soq2.5 m,4,4,0.1722624814140592,1.1168878465758614,0.26586448750014613,,,
,,01rdn2.5 m,_1soq5 m,4,4,0.43986340690518055,2.851915804840794,0.0049719167478234905,,,
,,01rdn2.5 m,_1soq7.5 m,4,4,0.866729558742962,5.619562091998675,9.31765782308247e-08,,,
,,01rdn2.5 m,_1soq15 m,4,4,1.931609679785488,12.523861017043421,0.0,,,
,,01rdn2.5 m,10soq2.5 m,4,4,0.08556035223436531,0.5547424881777724,0.5799138855618109,,,
,,01rdn2.5 m,10soq5 m,4,4,0.41836072506779143,2.7125001653131067,0.007474830814584887,,,
,,01rdn2.5 m,10soq7.5 m,4,4,0.8931828968959998,5.791076002874442,4.086861360441674e-08,,,
,,01rdn2.5 m,10soq15 m,4,4,2.221144677809551,14.401101596634012,0.0,,,
,,01rdn5 m,01rdn7.5 m,4,4,0.6065026479563258,3.9323445875035032,0.00012920165481911106,,,
,,01rdn5 m,01rdn10 m,4,4,0.7457270372432272,4.835025351562181,3.320111591653685e-06,,,
,,01rdn5 m,01rdn15 m,4,4,1.7007581942336696,11.027103182950327,0.0,,,
,,01rdn5 m,01rdn20 m,4,4,2.3037937431969784,14.936968350115816,0.0,,,
,,01rdn5 m,_1rdn2.5 m,4,4,-0.5232520257307676,-3.392577556282649,0.0008898275791484611,,,
,,01rdn5 m,_1rdn5 m,4,4,-0.23905873021114843,-1.5499706505963406,0.12329882176924944,,,
,,01rdn5 m,_1rdn7.5 m,4,4,0.33612367119891084,2.179304746029771,0.030901429898485544,,,
,,01rdn5 m,_1rdn15 m,4,4,1.303720825881086,8.452855977700953,2.5757174171303632e-14,,,
,,01rdn5 m,10rdn2.5 m,4,4,-0.7541560911342273,-4.8896762991841545,2.6174213059171336e-06,,,
,,01rdn5 m,10rdn5 m,4,4,-0.6432297207630104,-4.170469691248496,5.1743028221862275e-05,,,
,,01rdn5 m,10rdn7.5 m,4,4,-0.23113996139620152,-1.4986282075021922,0.1361145222843032,,,
,,01rdn5 m,10rdn15 m,4,4,1.1780073488545448,7.637775099443744,2.602806858931217e-12,,,
,,01rdn5 m,01soq2.5 m,4,4,-0.3903866707555057,-2.531126478922595,0.01242140144967907,,,
,,01rdn5 m,01soq5 m,4,4,0.07475625951845855,0.4846926447724038,0.6286158295232145,,,
,,01rdn5 m,01soq7.5 m,4,4,0.8264762324877422,5.358574031745186,3.173701907943638e-07,,,
,,01rdn5 m,01soq15 m,4,4,1.6277975808339145,10.554052860465795,0.0,,,
,,01rdn5 m,_1soq2.5 m,4,4,-0.28033954190402177,-1.817620556124719,0.07115846765889389,,,
,,01rdn5 m,_1soq5 m,4,4,-0.012738616412900416,-0.08259259785978611,0.934287844389549,,,
,,01rdn5 m,_1soq7.5 m,4,4,0.414127535424881,2.6850536892980945,0.008085252731765413,,,
,,01rdn5 m,_1soq15 m,4,4,1.479007656467407,9.589352614342841,0.0,,,
,,01rdn5 m,10soq2.5 m,4,4,-0.36704167108371566,-2.379765914522808,0.01860668134734178,,,
,,01rdn5 m,10soq5 m,4,4,-0.03424129825028954,-0.2220082373874735,0.8246156034762133,,,
,,01rdn5 m,10soq7.5 m,4,4,0.44058087357791886,2.8565676001738622,0.0049034688433429174,,,
,,01rdn5 m,10soq15 m,4,4,1.7685426544914702,11.466593193933434,0.0,,,
,,01rdn7.5 m,01rdn10 m,4,4,0.1392243892869014,0.9026807640586777,0.3681721023065534,,,
,,01rdn7.5 m,01rdn15 m,4,4,1.0942555462773438,7.094758595446825,5.0850657018486345e-11,,,
,,01rdn7.5 m,01rdn20 m,4,4,1.6972910952406524,11.004623762612312,0.0,,,
,,01rdn7.5 m,_1rdn2.5 m,4,4,-1.1297546736870934,-7.324922143786152,1.4592993480277983e-11,,,
,,01rdn7.5 m,_1rdn5 m,4,4,-0.8455613781674742,-5.482315238099844,1.7828360765470563e-07,,,
,,01rdn7.5 m,_1rdn7.5 m,4,4,-0.27037897675741496,-1.7530398414737323,0.08167977381268776,,,
,,01rdn7.5 m,_1rdn15 m,4,4,0.6972181779247602,4.52051139019745,1.2603250825193868e-05,,,
,,01rdn7.5 m,10rdn2.5 m,4,4,-1.3606587390905531,-8.822020886687659,2.886579864025407e-15,,,
,,01rdn7.5 m,10rdn5 m,4,4,-1.2497323687193362,-8.102814278752,1.9051427102567686e-13,,,
,,01rdn7.5 m,10rdn7.5 m,4,4,-0.8376426093525273,-5.430972795005696,2.2670009580672001e-07,,,
,,01rdn7.5 m,10rdn15 m,4,4,0.571504700898219,3.705430511940241,0.0002981341150818384,,,
,,01rdn7.5 m,01soq2.5 m,4,4,-0.9968893187118315,-6.463471066426098,1.4157635064293572e-09,,,
,,01rdn7.5 m,01soq5 m,4,4,-0.5317463884378673,-3.4476519427310994,0.0007377637326979603,,,
,,01rdn7.5 m,01soq7.5 m,4,4,0.21997358453141636,1.4262294442416825,0.15592240106325272,,,
,,01rdn7.5 m,01soq15 m,4,4,1.0212949328775887,6.621708272962292,6.238529692836892e-10,,,
,,01rdn7.5 m,_1soq2.5 m,4,4,-0.8868421898603476,-5.749965143628222,4.98599004306044e-08,,,
,,01rdn7.5 m,_1soq5 m,4,4,-0.6192412643692262,-4.014937185363289,9.446978918292714e-05,,,
,,01rdn7.5 m,_1soq7.5 m,4,4,-0.1923751125314448,-1.2472908982054085,0.21427434485836283,,,
,,01rdn7.5 m,_1soq15 m,4,4,0.8725050085110813,5.657008026839338,7.792963074848558e-08,,,
,,01rdn7.5 m,10soq2.5 m,4,4,-0.9735443190400415,-6.312110502026311,3.0708762199793682e-09,,,
,,01rdn7.5 m,10soq5 m,4,4,-0.6407439462066153,-4.154352824890976,5.511456259132963e-05,,,
,,01rdn7.5 m,10soq7.5 m,4,4,-0.16592177437840694,-1.0757769873296408,0.2837894646039103,,,
,,01rdn7.5 m,10soq15 m,4,4,1.1620400065351444,7.53424860642993,4.619860050070201e-12,,,
,,01rdn10 m,01rdn15 m,4,4,0.9550311569904424,6.192077831388147,5.635432565043175e-09,,,
,,01rdn10 m,01rdn20 m,4,4,1.558066705953751,10.101942998553634,0.0,,,
,,01rdn10 m,_1rdn10 m,4,4,-0.08453446173821488,-0.548090983928777,0.5844607751407218,,,
